# timestamp_utc=2026-09-22T05:00:56+00:00
# host=129-146-116-70
# python=3.10.12
# git_commit=dfac770-dirty
# nvcc=Build cuda_12.8.r12.8/compiler.35583870_0
# ncu=Version 2025.1.1.0 (build 35528883) (public-release)
# driver=580.105.08
# torch=2.7.0
# cuda_runtime=12.8
# cudnn=90800
# gpu=NVIDIA A100-SXM4-40GB
# gpu_memory_gb=42.4
# sm_count=108
# compute_capability=8.0
# shared_mem_per_block_optin_kb=163.0
# peak_bw_gbs=1555.0
# peak_bw_source=table lookup: A100-SXM4-40GB
# clocks_sm_clock=270 MHz
# clocks_sm_clock_max=1410 MHz
# clocks_mem_clock=1215 MHz
# clocks_mem_clock_max=1215 MHz
# clocks_throttle_reasons=0x0000000000000001
# clocks_temp_c=31
# clocks_power_w=70.36 W
iteration,microseconds
0,38.9120
1,35.8400
2,34.8160
3,33.7920
4,34.8160
5,32.7680
6,33.7920
7,33.7920
8,34.8160
9,33.7920
10,33.7920
11,33.7920
12,33.7920
13,34.8160
14,33.7920
15,34.8160
16,36.8640
17,33.7920
18,33.7920
19,32.7680
20,32.7680
21,32.7680
22,33.7920
23,33.7920
24,32.7680
25,32.7680
26,34.8160
27,33.7920
28,33.7920
29,33.7920
30,34.8160
31,33.7920
32,33.7920
33,45.0560
34,34.8160
35,33.7920
36,33.7920
37,32.7680
38,33.7920
39,33.7920
40,33.7920
41,33.7920
42,34.8160
43,33.7920
44,48.1280
45,34.8160
46,33.7920
47,33.7920
48,32.7680
49,33.7920
50,35.8400
51,34.8160
52,34.8160
53,33.7920
54,33.7920
55,32.7680
56,33.7920
57,33.7920
58,33.7920
59,33.7920
60,33.7920
61,33.7920
62,34.8160
63,32.7680
64,33.7920
65,32.7680
66,33.7920
67,58.3680
68,34.8160
69,32.7680
70,33.7920
71,34.8160
72,32.7680
73,33.7920
74,33.7920
75,33.7920
76,33.7920
77,34.8160
78,33.7920
79,32.7680
80,33.7920
81,33.7920
82,32.7680
83,33.7920
84,36.8640
85,33.7920
86,33.7920
87,32.7680
88,32.7680
89,32.7680
90,33.7920
91,32.7680
92,33.7920
93,32.7680
94,32.7680
95,34.8160
96,32.7680
97,32.7680
98,33.7920
99,33.7920
100,32.7680
101,36.8640
102,35.8400
103,33.7920
104,33.7920
105,33.7920
106,33.7920
107,33.7920
108,32.7680
109,33.7920
110,33.7920
111,32.7680
112,33.7920
113,33.7920
114,34.8160
115,33.7920
116,33.7920
117,33.7920
118,33.7920
119,35.8400
120,33.7920
121,32.7680
122,34.8160
123,32.7680
124,33.7920
125,32.7680
126,34.8160
127,33.7920
128,33.7920
129,33.7920
130,34.8160
131,34.8160
132,32.7680
133,33.7920
134,34.8160
135,32.7680
136,36.8640
137,33.7920
138,33.7920
139,33.7920
140,32.7680
141,32.7680
142,34.8160
143,32.7680
144,34.8160
145,34.8160
146,33.7920
147,32.7680
148,33.7920
149,33.7920
150,33.7920
151,34.8160
152,32.7680
153,35.8400
154,34.8160
155,33.7920
156,33.7920
157,32.7680
158,32.7680
159,33.7920
160,33.7920
161,32.7680
162,33.7920
163,33.7920
164,34.8160
165,33.7920
166,34.8160
167,33.7920
168,34.8160
169,32.7680
170,35.8400
171,33.7920
172,33.7920
173,33.7920
174,33.7920
175,33.7920
176,34.8160
177,33.7920
178,33.7920
179,33.7920
180,33.7920
181,33.7920
182,33.7920
183,33.7920
184,33.7920
185,33.7920
186,33.7920
187,35.8400
188,33.7920
189,32.7680
190,33.7920
191,32.7680
192,33.7920
193,33.7920
194,33.7920
195,33.7920
196,32.7680
197,33.7920
198,33.7920
199,33.7920
